send_id,campaign_id,campaign_name,customer_id,channel,message,sent_date,clicked,purchased
SEND005440,CMP08,Holiday Highlights,C00652,ads,Explore customer favorites this holiday.,2025-12-29,true,false
SEND005441,CMP02,Spring Refresh,C00067,ads,Refresh your routine for spring.,2025-03-02,false,false
SEND005442,CMP04,Summer Essentials,C00796,ads,Simple essentials for warmer days.,2025-06-19,false,false
SEND005443,CMP01,New Year Reset,C00826,email,Start fresh with practical favorites.,2025-01-04,false,false
SEND005444,CMP05,Back to Routine,C00538,email,Get back into your everyday rhythm.,2025-09-04,false,false
SEND005445,CMP02,Spring Refresh,C00269,ads,Refresh your routine for spring.,2025-04-14,false,false
SEND005446,CMP07,Early Holiday,C00613,email,A head start on thoughtful gifting.,2025-11-02,false,false
SEND005447,CMP02,Spring Refresh,C00803,ads,Refresh your routine for spring.,2025-03-31,false,false
SEND005448,CMP02,Spring Refresh,C00705,ads,Refresh your routine for spring.,2025-04-05,false,false
SEND005449,CMP07,Early Holiday,C00915,email,A head start on thoughtful gifting.,2025-11-16,false,false
SEND005450,CMP07,Early Holiday,C00298,email,A head start on thoughtful gifting.,2025-11-08,false,false
SEND005451,CMP08,Holiday Highlights,C00343,ads,Explore customer favorites this holiday.,2025-12-30,false,false
SEND005452,CMP08,Holiday Highlights,C00928,ads,Explore customer favorites this holiday.,2025-12-15,false,false
SEND005453,CMP01,New Year Reset,C00455,email,Start fresh with practical favorites.,2025-01-28,false,false
SEND005454,CMP08,Holiday Highlights,C00974,ads,Explore customer favorites this holiday.,2025-11-10,false,false
SEND005455,CMP07,Early Holiday,C00855,email,A head start on thoughtful gifting.,2025-11-24,false,false
SEND005456,CMP04,Summer Essentials,C00750,ads,Simple essentials for warmer days.,2025-07-22,false,false
SEND005457,CMP03,Member Picks,C00999,email,Popular picks selected for you.,2025-06-30,false,true
SEND005458,CMP06,Autumn Edit,C00315,ads,Discover this season's useful upgrades.,2025-10-16,false,false
SEND005459,CMP03,Member Picks,C00252,email,Popular picks selected for you.,2025-05-18,false,false
SEND005460,CMP02,Spring Refresh,C00694,ads,Refresh your routine for spring.,2025-03-19,true,false
SEND005461,CMP03,Member Picks,C00534,email,Popular picks selected for you.,2025-05-22,false,false
SEND005462,CMP02,Spring Refresh,C00702,ads,Refresh your routine for spring.,2025-03-17,false,false
SEND005463,CMP07,Early Holiday,C00058,email,A head start on thoughtful gifting.,2025-11-22,false,true
SEND005464,CMP01,New Year Reset,C00071,email,Start fresh with practical favorites.,2025-01-13,false,false
SEND005465,CMP03,Member Picks,C00636,email,Popular picks selected for you.,2025-06-15,false,false
SEND005466,CMP06,Autumn Edit,C00253,ads,Discover this season's useful upgrades.,2025-10-24,false,false
SEND005467,CMP08,Holiday Highlights,C00012,ads,Explore customer favorites this holiday.,2025-12-01,false,false
SEND005468,CMP05,Back to Routine,C00406,email,Get back into your everyday rhythm.,2025-08-10,false,false
SEND005469,CMP01,New Year Reset,C00659,email,Start fresh with practical favorites.,2025-01-16,true,false
SEND005470,CMP08,Holiday Highlights,C00072,ads,Explore customer favorites this holiday.,2025-12-31,false,false
SEND005471,CMP02,Spring Refresh,C00782,ads,Refresh your routine for spring.,2025-04-13,true,false
SEND005472,CMP07,Early Holiday,C00881,email,A head start on thoughtful gifting.,2025-11-01,true,false
SEND005473,CMP03,Member Picks,C00493,email,Popular picks selected for you.,2025-06-23,false,true
SEND005474,CMP01,New Year Reset,C00456,email,Start fresh with practical favorites.,2025-02-11,false,false
SEND005475,CMP02,Spring Refresh,C00120,ads,Refresh your routine for spring.,2025-04-18,false,false
SEND005476,CMP07,Early Holiday,C00484,email,A head start on thoughtful gifting.,2025-11-24,false,false
SEND005477,CMP06,Autumn Edit,C00093,ads,Discover this season's useful upgrades.,2025-09-27,false,false
SEND005478,CMP07,Early Holiday,C00686,email,A head start on thoughtful gifting.,2025-11-21,false,false
SEND005479,CMP07,Early Holiday,C00589,email,A head start on thoughtful gifting.,2025-11-01,false,false
SEND005480,CMP07,Early Holiday,C00234,email,A head start on thoughtful gifting.,2025-11-27,false,false
SEND005481,CMP02,Spring Refresh,C00175,ads,Refresh your routine for spring.,2025-04-03,false,false
SEND005482,CMP04,Summer Essentials,C00076,ads,Simple essentials for warmer days.,2025-08-30,false,false
SEND005483,CMP04,Summer Essentials,C00239,ads,Simple essentials for warmer days.,2025-06-16,false,false
SEND005484,CMP05,Back to Routine,C00448,email,Get back into your everyday rhythm.,2025-08-21,false,false
SEND005485,CMP01,New Year Reset,C00919,email,Start fresh with practical favorites.,2025-01-18,false,true
SEND005486,CMP04,Summer Essentials,C00041,ads,Simple essentials for warmer days.,2025-06-29,false,false
SEND005487,CMP06,Autumn Edit,C00526,ads,Discover this season's useful upgrades.,2025-10-16,false,true
SEND005488,CMP05,Back to Routine,C00439,email,Get back into your everyday rhythm.,2025-08-19,false,false
SEND005489,CMP08,Holiday Highlights,C00328,ads,Explore customer favorites this holiday.,2025-11-29,false,false
SEND005490,CMP03,Member Picks,C00393,email,Popular picks selected for you.,2025-05-26,false,false
SEND005491,CMP08,Holiday Highlights,C00356,ads,Explore customer favorites this holiday.,2025-11-18,false,false
SEND005492,CMP05,Back to Routine,C00454,email,Get back into your everyday rhythm.,2025-08-17,false,false
SEND005493,CMP03,Member Picks,C00953,email,Popular picks selected for you.,2025-05-21,false,false
SEND005494,CMP03,Member Picks,C00352,email,Popular picks selected for you.,2025-05-26,false,true
SEND005495,CMP07,Early Holiday,C00869,email,A head start on thoughtful gifting.,2025-11-25,false,false
SEND005496,CMP04,Summer Essentials,C00290,ads,Simple essentials for warmer days.,2025-08-08,false,false
SEND005497,CMP06,Autumn Edit,C00003,ads,Discover this season's useful upgrades.,2025-10-31,false,true
SEND005498,CMP07,Early Holiday,C00801,email,A head start on thoughtful gifting.,2025-11-04,false,false
SEND005499,CMP07,Early Holiday,C00116,email,A head start on thoughtful gifting.,2025-11-20,false,false
SEND005500,CMP03,Member Picks,C00570,email,Popular picks selected for you.,2025-06-21,false,false
SEND005501,CMP05,Back to Routine,C00120,email,Get back into your everyday rhythm.,2025-09-08,false,false
SEND005502,CMP01,New Year Reset,C00358,email,Start fresh with practical favorites.,2025-02-06,false,false
SEND005503,CMP04,Summer Essentials,C00474,ads,Simple essentials for warmer days.,2025-08-18,false,false
SEND005504,CMP07,Early Holiday,C00264,email,A head start on thoughtful gifting.,2025-11-20,false,true
SEND005505,CMP01,New Year Reset,C00438,email,Start fresh with practical favorites.,2025-01-15,false,false
SEND005506,CMP04,Summer Essentials,C00152,ads,Simple essentials for warmer days.,2025-08-10,false,false
SEND005507,CMP06,Autumn Edit,C00325,ads,Discover this season's useful upgrades.,2025-10-14,true,false
SEND005508,CMP06,Autumn Edit,C00136,ads,Discover this season's useful upgrades.,2025-09-02,false,false
SEND005509,CMP08,Holiday Highlights,C00549,ads,Explore customer favorites this holiday.,2025-11-10,false,false
SEND005510,CMP08,Holiday Highlights,C00811,ads,Explore customer favorites this holiday.,2025-12-02,false,false
SEND005511,CMP08,Holiday Highlights,C00936,ads,Explore customer favorites this holiday.,2025-11-08,true,false
SEND005512,CMP04,Summer Essentials,C00515,ads,Simple essentials for warmer days.,2025-08-17,true,false
SEND005513,CMP03,Member Picks,C00218,email,Popular picks selected for you.,2025-06-09,false,false
SEND005514,CMP05,Back to Routine,C00450,email,Get back into your everyday rhythm.,2025-09-02,false,false
SEND005515,CMP01,New Year Reset,C00477,email,Start fresh with practical favorites.,2025-01-28,false,false
SEND005516,CMP01,New Year Reset,C00367,email,Start fresh with practical favorites.,2025-01-01,true,false
SEND005517,CMP05,Back to Routine,C00058,email,Get back into your everyday rhythm.,2025-08-14,false,false
SEND005518,CMP06,Autumn Edit,C00072,ads,Discover this season's useful upgrades.,2025-10-29,false,false
SEND005519,CMP04,Summer Essentials,C00687,ads,Simple essentials for warmer days.,2025-07-09,false,false
SEND005520,CMP06,Autumn Edit,C00189,ads,Discover this season's useful upgrades.,2025-09-22,false,true
SEND005521,CMP08,Holiday Highlights,C00753,ads,Explore customer favorites this holiday.,2025-12-31,false,false
SEND005522,CMP01,New Year Reset,C00400,email,Start fresh with practical favorites.,2025-01-07,false,false
SEND005523,CMP02,Spring Refresh,C00490,ads,Refresh your routine for spring.,2025-04-14,false,false
SEND005524,CMP06,Autumn Edit,C00836,ads,Discover this season's useful upgrades.,2025-09-10,false,false
SEND005525,CMP07,Early Holiday,C00775,email,A head start on thoughtful gifting.,2025-11-02,false,false
SEND005526,CMP05,Back to Routine,C00022,email,Get back into your everyday rhythm.,2025-09-17,false,false
SEND005527,CMP06,Autumn Edit,C00248,ads,Discover this season's useful upgrades.,2025-10-17,false,false
SEND005528,CMP05,Back to Routine,C00746,email,Get back into your everyday rhythm.,2025-08-16,false,false
SEND005529,CMP08,Holiday Highlights,C00371,ads,Explore customer favorites this holiday.,2025-12-16,false,false
SEND005530,CMP02,Spring Refresh,C00364,ads,Refresh your routine for spring.,2025-03-11,false,false
SEND005531,CMP04,Summer Essentials,C00599,ads,Simple essentials for warmer days.,2025-08-20,false,false
SEND005532,CMP06,Autumn Edit,C00391,ads,Discover this season's useful upgrades.,2025-09-09,true,false
SEND005533,CMP01,New Year Reset,C00611,email,Start fresh with practical favorites.,2025-01-05,false,false
SEND005534,CMP01,New Year Reset,C00473,email,Start fresh with practical favorites.,2025-02-11,false,false
SEND005535,CMP03,Member Picks,C00522,email,Popular picks selected for you.,2025-05-10,false,false
SEND005536,CMP06,Autumn Edit,C00348,ads,Discover this season's useful upgrades.,2025-10-03,false,false
SEND005537,CMP04,Summer Essentials,C00455,ads,Simple essentials for warmer days.,2025-08-16,false,false
SEND005538,CMP01,New Year Reset,C00409,email,Start fresh with practical favorites.,2025-02-04,true,false
SEND005539,CMP06,Autumn Edit,C00780,ads,Discover this season's useful upgrades.,2025-10-21,false,false
SEND005540,CMP04,Summer Essentials,C00784,ads,Simple essentials for warmer days.,2025-07-11,false,false
SEND005541,CMP07,Early Holiday,C00327,email,A head start on thoughtful gifting.,2025-11-20,false,true
SEND005542,CMP04,Summer Essentials,C00064,ads,Simple essentials for warmer days.,2025-07-26,false,false
SEND005543,CMP04,Summer Essentials,C00801,ads,Simple essentials for warmer days.,2025-07-31,false,false
SEND005544,CMP03,Member Picks,C00916,email,Popular picks selected for you.,2025-05-31,false,false
SEND005545,CMP02,Spring Refresh,C00812,ads,Refresh your routine for spring.,2025-03-08,false,false
SEND005546,CMP06,Autumn Edit,C00018,ads,Discover this season's useful upgrades.,2025-09-10,false,false
SEND005547,CMP01,New Year Reset,C00024,email,Start fresh with practical favorites.,2025-02-24,false,false
SEND005548,CMP03,Member Picks,C00523,email,Popular picks selected for you.,2025-05-21,false,false
SEND005549,CMP03,Member Picks,C00184,email,Popular picks selected for you.,2025-06-25,false,false
SEND005550,CMP06,Autumn Edit,C00954,ads,Discover this season's useful upgrades.,2025-09-20,false,false
SEND005551,CMP05,Back to Routine,C00698,email,Get back into your everyday rhythm.,2025-09-19,false,false
SEND005552,CMP08,Holiday Highlights,C00815,ads,Explore customer favorites this holiday.,2025-12-05,false,false
SEND005553,CMP04,Summer Essentials,C00033,ads,Simple essentials for warmer days.,2025-06-26,false,false
SEND005554,CMP02,Spring Refresh,C00328,ads,Refresh your routine for spring.,2025-03-02,false,false
SEND005555,CMP05,Back to Routine,C00833,email,Get back into your everyday rhythm.,2025-08-26,false,false
SEND005556,CMP04,Summer Essentials,C00684,ads,Simple essentials for warmer days.,2025-06-23,false,false
SEND005557,CMP02,Spring Refresh,C00401,ads,Refresh your routine for spring.,2025-03-23,false,false
SEND005558,CMP08,Holiday Highlights,C00081,ads,Explore customer favorites this holiday.,2025-12-01,false,false
SEND005559,CMP05,Back to Routine,C00868,email,Get back into your everyday rhythm.,2025-08-30,true,false
SEND005560,CMP06,Autumn Edit,C00144,ads,Discover this season's useful upgrades.,2025-10-23,true,false
SEND005561,CMP02,Spring Refresh,C00342,ads,Refresh your routine for spring.,2025-03-30,false,true
SEND005562,CMP03,Member Picks,C00615,email,Popular picks selected for you.,2025-05-13,false,false
SEND005563,CMP05,Back to Routine,C00718,email,Get back into your everyday rhythm.,2025-09-11,true,false
SEND005564,CMP07,Early Holiday,C00020,email,A head start on thoughtful gifting.,2025-11-14,false,false
SEND005565,CMP08,Holiday Highlights,C00132,ads,Explore customer favorites this holiday.,2025-11-14,false,false
SEND005566,CMP02,Spring Refresh,C00992,ads,Refresh your routine for spring.,2025-04-16,false,false
SEND005567,CMP03,Member Picks,C00163,email,Popular picks selected for you.,2025-06-28,false,false
SEND005568,CMP02,Spring Refresh,C00009,ads,Refresh your routine for spring.,2025-03-28,false,false
SEND005569,CMP07,Early Holiday,C00073,email,A head start on thoughtful gifting.,2025-11-20,true,false
SEND005570,CMP05,Back to Routine,C00031,email,Get back into your everyday rhythm.,2025-09-08,false,false
SEND005571,CMP03,Member Picks,C00820,email,Popular picks selected for you.,2025-06-10,false,false
SEND005572,CMP02,Spring Refresh,C00732,ads,Refresh your routine for spring.,2025-04-24,false,false
SEND005573,CMP05,Back to Routine,C00606,email,Get back into your everyday rhythm.,2025-09-28,false,false
SEND005574,CMP03,Member Picks,C00818,email,Popular picks selected for you.,2025-06-17,false,false
SEND005575,CMP01,New Year Reset,C00405,email,Start fresh with practical favorites.,2025-01-29,true,false
SEND005576,CMP04,Summer Essentials,C00195,ads,Simple essentials for warmer days.,2025-06-03,false,false
SEND005577,CMP01,New Year Reset,C00146,email,Start fresh with practical favorites.,2025-01-21,false,false
SEND005578,CMP02,Spring Refresh,C00166,ads,Refresh your routine for spring.,2025-03-14,false,false
SEND005579,CMP06,Autumn Edit,C00952,ads,Discover this season's useful upgrades.,2025-10-26,false,false
SEND005580,CMP01,New Year Reset,C00088,email,Start fresh with practical favorites.,2025-01-14,true,false
SEND005581,CMP06,Autumn Edit,C00783,ads,Discover this season's useful upgrades.,2025-10-21,false,false
SEND005582,CMP04,Summer Essentials,C00068,ads,Simple essentials for warmer days.,2025-06-07,false,false
SEND005583,CMP05,Back to Routine,C00177,email,Get back into your everyday rhythm.,2025-08-12,false,false
SEND005584,CMP08,Holiday Highlights,C00511,ads,Explore customer favorites this holiday.,2025-11-02,false,false
SEND005585,CMP06,Autumn Edit,C00365,ads,Discover this season's useful upgrades.,2025-09-22,false,false
SEND005586,CMP02,Spring Refresh,C00409,ads,Refresh your routine for spring.,2025-04-07,false,false
SEND005587,CMP05,Back to Routine,C00896,email,Get back into your everyday rhythm.,2025-08-08,false,false
SEND005588,CMP01,New Year Reset,C00589,email,Start fresh with practical favorites.,2025-01-28,false,false
SEND005589,CMP03,Member Picks,C00151,email,Popular picks selected for you.,2025-05-20,false,false
SEND005590,CMP02,Spring Refresh,C00413,ads,Refresh your routine for spring.,2025-04-29,true,false
SEND005591,CMP01,New Year Reset,C00894,email,Start fresh with practical favorites.,2025-02-24,false,false
SEND005592,CMP01,New Year Reset,C00830,email,Start fresh with practical favorites.,2025-01-01,false,true
SEND005593,CMP02,Spring Refresh,C00195,ads,Refresh your routine for spring.,2025-03-24,false,false
SEND005594,CMP02,Spring Refresh,C00191,ads,Refresh your routine for spring.,2025-04-26,false,false
SEND005595,CMP05,Back to Routine,C00263,email,Get back into your everyday rhythm.,2025-08-20,false,false
SEND005596,CMP05,Back to Routine,C00331,email,Get back into your everyday rhythm.,2025-08-30,false,false
SEND005597,CMP06,Autumn Edit,C00813,ads,Discover this season's useful upgrades.,2025-10-10,false,false
SEND005598,CMP02,Spring Refresh,C00966,ads,Refresh your routine for spring.,2025-04-25,false,true
SEND005599,CMP05,Back to Routine,C00762,email,Get back into your everyday rhythm.,2025-08-10,false,false
SEND005600,CMP08,Holiday Highlights,C00800,ads,Explore customer favorites this holiday.,2025-12-18,false,false
SEND005601,CMP04,Summer Essentials,C00192,ads,Simple essentials for warmer days.,2025-06-23,false,false
SEND005602,CMP01,New Year Reset,C00653,email,Start fresh with practical favorites.,2025-01-17,false,false
SEND005603,CMP05,Back to Routine,C00225,email,Get back into your everyday rhythm.,2025-08-13,false,false
SEND005604,CMP01,New Year Reset,C00442,email,Start fresh with practical favorites.,2025-02-08,false,false
SEND005605,CMP04,Summer Essentials,C00053,ads,Simple essentials for warmer days.,2025-06-28,false,false
SEND005606,CMP01,New Year Reset,C00391,email,Start fresh with practical favorites.,2025-02-28,false,false
SEND005607,CMP08,Holiday Highlights,C00696,ads,Explore customer favorites this holiday.,2025-11-13,false,false
SEND005608,CMP07,Early Holiday,C00502,email,A head start on thoughtful gifting.,2025-11-22,false,false
SEND005609,CMP07,Early Holiday,C00136,email,A head start on thoughtful gifting.,2025-11-08,false,false
SEND005610,CMP01,New Year Reset,C00516,email,Start fresh with practical favorites.,2025-01-13,false,false
SEND005611,CMP05,Back to Routine,C00595,email,Get back into your everyday rhythm.,2025-08-11,false,false
SEND005612,CMP08,Holiday Highlights,C00302,ads,Explore customer favorites this holiday.,2025-11-23,false,false
SEND005613,CMP04,Summer Essentials,C00533,ads,Simple essentials for warmer days.,2025-06-21,false,false
SEND005614,CMP02,Spring Refresh,C00915,ads,Refresh your routine for spring.,2025-03-11,false,false
SEND005615,CMP02,Spring Refresh,C00943,ads,Refresh your routine for spring.,2025-03-30,true,false
SEND005616,CMP08,Holiday Highlights,C00192,ads,Explore customer favorites this holiday.,2025-11-30,false,false
SEND005617,CMP06,Autumn Edit,C00509,ads,Discover this season's useful upgrades.,2025-10-11,false,false
SEND005618,CMP08,Holiday Highlights,C00729,ads,Explore customer favorites this holiday.,2025-12-02,false,false
SEND005619,CMP06,Autumn Edit,C00111,ads,Discover this season's useful upgrades.,2025-10-24,false,false
SEND005620,CMP08,Holiday Highlights,C00817,ads,Explore customer favorites this holiday.,2025-12-28,false,false
SEND005621,CMP02,Spring Refresh,C00301,ads,Refresh your routine for spring.,2025-03-14,false,false
SEND005622,CMP02,Spring Refresh,C00015,ads,Refresh your routine for spring.,2025-03-12,false,false
SEND005623,CMP08,Holiday Highlights,C00325,ads,Explore customer favorites this holiday.,2025-12-30,false,false
SEND005624,CMP05,Back to Routine,C00111,email,Get back into your everyday rhythm.,2025-09-24,false,false
SEND005625,CMP06,Autumn Edit,C00442,ads,Discover this season's useful upgrades.,2025-09-10,true,false
SEND005626,CMP06,Autumn Edit,C00258,ads,Discover this season's useful upgrades.,2025-09-18,true,true
SEND005627,CMP03,Member Picks,C00541,email,Popular picks selected for you.,2025-05-28,false,false
SEND005628,CMP03,Member Picks,C00587,email,Popular picks selected for you.,2025-05-26,false,false
SEND005629,CMP01,New Year Reset,C00953,email,Start fresh with practical favorites.,2025-02-08,true,false
SEND005630,CMP02,Spring Refresh,C00838,ads,Refresh your routine for spring.,2025-04-13,false,false
SEND005631,CMP02,Spring Refresh,C00444,ads,Refresh your routine for spring.,2025-03-23,false,false
SEND005632,CMP08,Holiday Highlights,C00932,ads,Explore customer favorites this holiday.,2025-12-15,false,false
SEND005633,CMP04,Summer Essentials,C00520,ads,Simple essentials for warmer days.,2025-06-12,false,false
SEND005634,CMP01,New Year Reset,C00503,email,Start fresh with practical favorites.,2025-01-13,false,false
SEND005635,CMP02,Spring Refresh,C00747,ads,Refresh your routine for spring.,2025-03-18,false,false
SEND005636,CMP08,Holiday Highlights,C00654,ads,Explore customer favorites this holiday.,2025-12-12,false,false
SEND005637,CMP02,Spring Refresh,C00195,ads,Refresh your routine for spring.,2025-03-31,false,false
SEND005638,CMP05,Back to Routine,C00443,email,Get back into your everyday rhythm.,2025-08-11,false,false
SEND005639,CMP06,Autumn Edit,C00564,ads,Discover this season's useful upgrades.,2025-09-08,false,false
SEND005640,CMP06,Autumn Edit,C00787,ads,Discover this season's useful upgrades.,2025-10-14,false,false
SEND005641,CMP05,Back to Routine,C00719,email,Get back into your everyday rhythm.,2025-08-11,true,false
SEND005642,CMP02,Spring Refresh,C00872,ads,Refresh your routine for spring.,2025-03-26,false,false
SEND005643,CMP02,Spring Refresh,C00969,ads,Refresh your routine for spring.,2025-04-01,true,false
SEND005644,CMP08,Holiday Highlights,C00672,ads,Explore customer favorites this holiday.,2025-11-15,false,false
SEND005645,CMP08,Holiday Highlights,C00704,ads,Explore customer favorites this holiday.,2025-12-17,true,false
SEND005646,CMP01,New Year Reset,C00495,email,Start fresh with practical favorites.,2025-02-10,false,false
SEND005647,CMP06,Autumn Edit,C00593,ads,Discover this season's useful upgrades.,2025-10-03,false,false
SEND005648,CMP07,Early Holiday,C00115,email,A head start on thoughtful gifting.,2025-11-22,false,false
SEND005649,CMP07,Early Holiday,C00068,email,A head start on thoughtful gifting.,2025-11-13,true,false
SEND005650,CMP05,Back to Routine,C00563,email,Get back into your everyday rhythm.,2025-09-20,false,false
SEND005651,CMP05,Back to Routine,C00060,email,Get back into your everyday rhythm.,2025-09-16,false,false
SEND005652,CMP07,Early Holiday,C00228,email,A head start on thoughtful gifting.,2025-11-18,false,false
SEND005653,CMP03,Member Picks,C00338,email,Popular picks selected for you.,2025-06-01,false,false
SEND005654,CMP02,Spring Refresh,C00244,ads,Refresh your routine for spring.,2025-03-22,false,false
SEND005655,CMP04,Summer Essentials,C00850,ads,Simple essentials for warmer days.,2025-06-24,false,false
SEND005656,CMP07,Early Holiday,C00567,email,A head start on thoughtful gifting.,2025-11-17,false,false
SEND005657,CMP06,Autumn Edit,C00988,ads,Discover this season's useful upgrades.,2025-09-27,false,true
SEND005658,CMP06,Autumn Edit,C00296,ads,Discover this season's useful upgrades.,2025-10-12,false,false
SEND005659,CMP07,Early Holiday,C00188,email,A head start on thoughtful gifting.,2025-11-30,false,false
SEND005660,CMP03,Member Picks,C00369,email,Popular picks selected for you.,2025-06-03,false,true
SEND005661,CMP06,Autumn Edit,C00139,ads,Discover this season's useful upgrades.,2025-09-06,false,false
SEND005662,CMP06,Autumn Edit,C00181,ads,Discover this season's useful upgrades.,2025-10-05,false,false
SEND005663,CMP05,Back to Routine,C00643,email,Get back into your everyday rhythm.,2025-08-01,false,false
SEND005664,CMP03,Member Picks,C00265,email,Popular picks selected for you.,2025-05-27,false,false
SEND005665,CMP02,Spring Refresh,C00175,ads,Refresh your routine for spring.,2025-04-19,false,false
SEND005666,CMP04,Summer Essentials,C00197,ads,Simple essentials for warmer days.,2025-08-30,true,false
SEND005667,CMP04,Summer Essentials,C00661,ads,Simple essentials for warmer days.,2025-07-26,false,false
SEND005668,CMP08,Holiday Highlights,C00818,ads,Explore customer favorites this holiday.,2025-12-20,false,false
SEND005669,CMP04,Summer Essentials,C00736,ads,Simple essentials for warmer days.,2025-06-30,false,false
SEND005670,CMP05,Back to Routine,C00646,email,Get back into your everyday rhythm.,2025-09-13,false,false
SEND005671,CMP05,Back to Routine,C00682,email,Get back into your everyday rhythm.,2025-08-26,false,false
SEND005672,CMP02,Spring Refresh,C00993,ads,Refresh your routine for spring.,2025-03-21,false,false
SEND005673,CMP01,New Year Reset,C00771,email,Start fresh with practical favorites.,2025-02-20,false,false
SEND005674,CMP01,New Year Reset,C00875,email,Start fresh with practical favorites.,2025-01-19,false,false
SEND005675,CMP06,Autumn Edit,C00403,ads,Discover this season's useful upgrades.,2025-10-04,false,false
SEND005676,CMP08,Holiday Highlights,C00347,ads,Explore customer favorites this holiday.,2025-11-06,false,false
SEND005677,CMP05,Back to Routine,C00520,email,Get back into your everyday rhythm.,2025-09-07,false,false
SEND005678,CMP08,Holiday Highlights,C00759,ads,Explore customer favorites this holiday.,2025-11-30,false,false
SEND005679,CMP03,Member Picks,C00025,email,Popular picks selected for you.,2025-06-01,false,true
SEND005680,CMP05,Back to Routine,C00025,email,Get back into your everyday rhythm.,2025-09-20,false,false
SEND005681,CMP08,Holiday Highlights,C00103,ads,Explore customer favorites this holiday.,2025-11-16,false,false
SEND005682,CMP06,Autumn Edit,C00766,ads,Discover this season's useful upgrades.,2025-09-10,false,false
SEND005683,CMP03,Member Picks,C00921,email,Popular picks selected for you.,2025-06-11,false,false
SEND005684,CMP03,Member Picks,C00052,email,Popular picks selected for you.,2025-06-19,false,false
SEND005685,CMP06,Autumn Edit,C00963,ads,Discover this season's useful upgrades.,2025-09-09,false,false
SEND005686,CMP06,Autumn Edit,C00986,ads,Discover this season's useful upgrades.,2025-10-07,false,false
SEND005687,CMP08,Holiday Highlights,C00110,ads,Explore customer favorites this holiday.,2025-12-07,false,false
SEND005688,CMP01,New Year Reset,C00608,email,Start fresh with practical favorites.,2025-01-07,true,false
SEND005689,CMP06,Autumn Edit,C00708,ads,Discover this season's useful upgrades.,2025-10-30,false,false
SEND005690,CMP04,Summer Essentials,C00649,ads,Simple essentials for warmer days.,2025-07-19,false,false
SEND005691,CMP07,Early Holiday,C00708,email,A head start on thoughtful gifting.,2025-11-24,true,false
SEND005692,CMP04,Summer Essentials,C00954,ads,Simple essentials for warmer days.,2025-07-23,false,false
SEND005693,CMP06,Autumn Edit,C00057,ads,Discover this season's useful upgrades.,2025-09-20,false,false
SEND005694,CMP07,Early Holiday,C00171,email,A head start on thoughtful gifting.,2025-11-16,false,false
SEND005695,CMP01,New Year Reset,C00282,email,Start fresh with practical favorites.,2025-01-19,false,false
SEND005696,CMP01,New Year Reset,C00254,email,Start fresh with practical favorites.,2025-01-29,false,true
SEND005697,CMP08,Holiday Highlights,C00500,ads,Explore customer favorites this holiday.,2025-12-16,false,false
SEND005698,CMP06,Autumn Edit,C00448,ads,Discover this season's useful upgrades.,2025-10-19,false,false
SEND005699,CMP06,Autumn Edit,C00321,ads,Discover this season's useful upgrades.,2025-10-07,false,false
SEND005700,CMP05,Back to Routine,C00327,email,Get back into your everyday rhythm.,2025-08-27,true,true
SEND005701,CMP08,Holiday Highlights,C00628,ads,Explore customer favorites this holiday.,2025-11-28,false,false
SEND005702,CMP06,Autumn Edit,C00921,ads,Discover this season's useful upgrades.,2025-10-15,false,false
SEND005703,CMP08,Holiday Highlights,C00646,ads,Explore customer favorites this holiday.,2025-11-17,false,false
SEND005704,CMP03,Member Picks,C00916,email,Popular picks selected for you.,2025-06-04,false,false
SEND005705,CMP01,New Year Reset,C00482,email,Start fresh with practical favorites.,2025-01-16,false,false
SEND005706,CMP06,Autumn Edit,C00525,ads,Discover this season's useful upgrades.,2025-10-01,false,false
SEND005707,CMP04,Summer Essentials,C00107,ads,Simple essentials for warmer days.,2025-08-19,false,false
SEND005708,CMP07,Early Holiday,C00496,email,A head start on thoughtful gifting.,2025-11-13,true,false
SEND005709,CMP02,Spring Refresh,C00288,ads,Refresh your routine for spring.,2025-04-20,false,false
SEND005710,CMP06,Autumn Edit,C00179,ads,Discover this season's useful upgrades.,2025-10-01,true,false
SEND005711,CMP07,Early Holiday,C00316,email,A head start on thoughtful gifting.,2025-11-21,false,false
SEND005712,CMP01,New Year Reset,C00641,email,Start fresh with practical favorites.,2025-02-03,false,false
SEND005713,CMP04,Summer Essentials,C00626,ads,Simple essentials for warmer days.,2025-08-18,false,false
SEND005714,CMP05,Back to Routine,C00561,email,Get back into your everyday rhythm.,2025-09-06,false,true
SEND005715,CMP08,Holiday Highlights,C00101,ads,Explore customer favorites this holiday.,2025-11-30,false,true
SEND005716,CMP02,Spring Refresh,C00360,ads,Refresh your routine for spring.,2025-03-08,false,false
SEND005717,CMP07,Early Holiday,C00606,email,A head start on thoughtful gifting.,2025-11-23,true,true
SEND005718,CMP05,Back to Routine,C00168,email,Get back into your everyday rhythm.,2025-08-01,false,false
SEND005719,CMP06,Autumn Edit,C00628,ads,Discover this season's useful upgrades.,2025-10-19,false,false
SEND005720,CMP08,Holiday Highlights,C00418,ads,Explore customer favorites this holiday.,2025-11-17,true,true
SEND005721,CMP04,Summer Essentials,C00308,ads,Simple essentials for warmer days.,2025-07-28,false,false
SEND005722,CMP08,Holiday Highlights,C00542,ads,Explore customer favorites this holiday.,2025-12-16,false,false
