transaction_id,customer_id,product_id,product_name,quantity,unit_price,transaction_total,date
T004656,C00076,P002,Pure Band 02,1,27.69,27.69,2025-04-22
T004657,C00972,P019,Urban Bottle 19,1,30.69,30.69,2025-08-27
T004658,C00993,P010,Pure Band 10,1,78.74,78.74,2025-07-05
T004659,C00791,P030,Active Mat 30,1,21.0,21.0,2025-02-06
T004660,C00769,P003,Urban Bottle 03,2,40.21,80.42,2025-04-20
T004661,C00394,P002,Pure Band 02,1,23.58,23.58,2025-09-04
T004662,C00160,P006,Active Mat 06,1,21.3,21.3,2025-01-15
T004663,C00245,P013,Bright Organizer 13,1,24.97,24.97,2025-11-08
T004664,C00424,P026,Pure Band 26,1,96.02,96.02,2025-02-03
T004665,C00801,P018,Pure Band 18,1,75.28,75.28,2025-04-26
T004666,C00352,P004,Essential Bag 04,2,19.43,38.86,2025-04-02
T004667,C00825,P014,Active Mat 14,1,40.95,40.95,2025-07-25
T004668,C00598,P008,Modern Serum 08,2,28.63,57.26,2025-08-25
T004669,C00959,P006,Active Mat 06,1,21.2,21.2,2025-03-26
T004670,C00309,P021,Bright Organizer 21,1,29.13,29.13,2025-05-13
T004671,C00440,P024,Modern Serum 24,2,70.14,140.28,2025-11-19
T004672,C00077,P010,Pure Band 10,3,79.82,239.46,2025-03-01
T004673,C00620,P022,Active Mat 22,1,85.96,85.96,2025-01-13
T004674,C00325,P022,Active Mat 22,1,85.81,85.81,2025-06-20
T004675,C00932,P012,Essential Bag 12,2,16.37,32.74,2025-11-24
T004676,C00054,P005,Bright Organizer 05,1,84.3,84.3,2025-11-09
T004677,C00978,P012,Essential Bag 12,1,16.65,16.65,2025-05-17
T004678,C00405,P023,Calm Cream 23,1,45.59,45.59,2025-07-23
T004679,C00549,P025,Daily Lamp 25,1,92.78,92.78,2025-02-07
T004680,C00582,P029,Bright Organizer 29,1,91.08,91.08,2025-10-29
T004681,C00201,P018,Pure Band 18,1,77.68,77.68,2025-10-20
T004682,C00070,P017,Daily Lamp 17,1,42.34,42.34,2025-06-27
T004683,C00699,P003,Urban Bottle 03,1,39.26,39.26,2025-05-18
T004684,C00013,P007,Calm Cream 07,1,59.09,59.09,2025-08-22
T004685,C00475,P027,Urban Bottle 27,1,60.93,60.93,2025-12-01
T004686,C00748,P026,Pure Band 26,1,94.28,94.28,2025-05-30
T004687,C00371,P012,Essential Bag 12,1,16.06,16.06,2025-01-22
T004688,C00592,P029,Bright Organizer 29,1,76.64,76.64,2025-03-16
T004689,C00478,P007,Calm Cream 07,2,54.34,108.68,2025-09-19
T004690,C00910,P014,Active Mat 14,2,40.29,80.58,2025-01-21
T004691,C00452,P007,Calm Cream 07,1,61.55,61.55,2025-11-22
T004692,C00358,P005,Bright Organizer 05,1,82.9,82.9,2025-10-06
T004693,C00866,P001,Daily Lamp 01,1,95.87,95.87,2025-08-18
T004694,C00072,P013,Bright Organizer 13,2,27.8,55.6,2025-12-11
T004695,C00645,P012,Essential Bag 12,1,16.87,16.87,2025-04-18
T004696,C00340,P003,Urban Bottle 03,2,40.45,80.9,2025-06-30
T004697,C00034,P016,Modern Serum 16,1,38.96,38.96,2025-02-11
T004698,C00132,P004,Essential Bag 04,2,19.25,38.5,2025-12-30
T004699,C00429,P001,Daily Lamp 01,1,95.18,95.18,2025-04-18
T004700,C00764,P020,Essential Bag 20,1,51.94,51.94,2025-03-20
T004701,C00700,P005,Bright Organizer 05,2,84.64,169.28,2025-05-20
T004702,C00827,P006,Active Mat 06,1,21.04,21.04,2025-06-19
T004703,C00031,P027,Urban Bottle 27,1,58.91,58.91,2025-10-14
T004704,C00433,P026,Pure Band 26,2,97.87,195.74,2025-03-05
T004705,C00745,P021,Bright Organizer 21,1,33.6,33.6,2025-08-30
T004706,C00286,P028,Essential Bag 28,1,80.35,80.35,2025-07-11
T004707,C00271,P018,Pure Band 18,1,72.11,72.11,2025-07-20
T004708,C00566,P001,Daily Lamp 01,1,95.98,95.98,2025-06-19
T004709,C00147,P018,Pure Band 18,1,72.39,72.39,2025-06-03
T004710,C00133,P009,Daily Lamp 09,1,22.4,22.4,2025-10-28
T004711,C00625,P029,Bright Organizer 29,1,93.03,93.03,2025-12-01
T004712,C00749,P023,Calm Cream 23,1,44.98,44.98,2025-02-20
T004713,C00382,P005,Bright Organizer 05,1,83.69,83.69,2025-06-19
T004714,C00958,P002,Pure Band 02,1,28.71,28.71,2025-10-10
T004715,C00456,P020,Essential Bag 20,1,51.64,51.64,2025-11-28
T004716,C00872,P022,Active Mat 22,1,88.8,88.8,2025-12-25
T004717,C00204,P018,Pure Band 18,1,77.06,77.06,2025-12-13
T004718,C00795,P005,Bright Organizer 05,1,82.94,82.94,2025-06-18
T004719,C00475,P014,Active Mat 14,1,40.41,40.41,2025-04-03
T004720,C00085,P030,Active Mat 30,1,24.03,24.03,2025-04-24
T004721,C00261,P028,Essential Bag 28,1,75.25,75.25,2025-01-11
T004722,C00008,P022,Active Mat 22,1,86.36,86.36,2025-09-17
T004723,C00819,P027,Urban Bottle 27,2,54.94,109.88,2025-02-04
T004724,C00915,P007,Calm Cream 07,3,61.02,183.06,2025-11-08
T004725,C00677,P023,Calm Cream 23,1,45.0,45.0,2025-06-01
T004726,C00578,P012,Essential Bag 12,1,16.84,16.84,2025-06-30
T004727,C00110,P021,Bright Organizer 21,2,29.35,58.7,2025-02-15
T004728,C00019,P022,Active Mat 22,2,86.57,173.14,2025-04-25
T004729,C00896,P007,Calm Cream 07,2,55.48,110.96,2025-08-15
T004730,C00001,P017,Daily Lamp 17,3,38.59,115.77,2025-07-19
T004731,C00476,P028,Essential Bag 28,1,79.76,79.76,2025-10-20
T004732,C00951,P029,Bright Organizer 29,1,86.6,86.6,2025-12-04
T004733,C00535,P018,Pure Band 18,1,78.17,78.17,2025-12-30
T004734,C00470,P013,Bright Organizer 13,2,26.82,53.64,2025-05-20
T004735,C00910,P016,Modern Serum 16,1,41.26,41.26,2025-10-23
T004736,C00288,P012,Essential Bag 12,1,16.77,16.77,2025-09-11
T004737,C00619,P024,Modern Serum 24,1,64.22,64.22,2025-10-20
T004738,C00478,P003,Urban Bottle 03,2,40.56,81.12,2025-03-06
T004739,C00935,P024,Modern Serum 24,2,70.42,140.84,2025-01-25
T004740,C00904,P016,Modern Serum 16,1,38.88,38.88,2025-10-04
T004741,C00987,P029,Bright Organizer 29,2,92.34,184.68,2025-11-26
T004742,C00560,P024,Modern Serum 24,1,69.82,69.82,2025-02-23
T004743,C00714,P007,Calm Cream 07,2,52.19,104.38,2025-07-22
T004744,C00482,P007,Calm Cream 07,1,60.75,60.75,2025-01-03
T004745,C00844,P009,Daily Lamp 09,1,22.72,22.72,2025-12-01
T004746,C00259,P027,Urban Bottle 27,1,60.96,60.96,2025-12-04
T004747,C00413,P018,Pure Band 18,2,72.01,144.02,2025-08-20
T004748,C00790,P028,Essential Bag 28,1,84.59,84.59,2025-11-24
T004749,C00582,P003,Urban Bottle 03,1,36.95,36.95,2025-07-01
T004750,C00350,P018,Pure Band 18,3,76.43,229.29,2025-05-08
T004751,C00978,P019,Urban Bottle 19,2,29.38,58.76,2025-06-18
T004752,C00721,P024,Modern Serum 24,3,72.27,216.81,2025-11-07
T004753,C00520,P024,Modern Serum 24,3,69.68,209.04,2025-08-19
T004754,C00074,P012,Essential Bag 12,1,14.28,14.28,2025-10-10
T004755,C00694,P002,Pure Band 02,2,25.86,51.72,2025-06-06
T004756,C00668,P021,Bright Organizer 21,2,30.74,61.48,2025-08-15
T004757,C00097,P027,Urban Bottle 27,1,52.25,52.25,2025-07-18
T004758,C00658,P019,Urban Bottle 19,1,30.09,30.09,2025-01-14
T004759,C00153,P006,Active Mat 06,2,20.81,41.62,2025-03-22
T004760,C00926,P006,Active Mat 06,1,20.62,20.62,2025-05-01
T004761,C00342,P021,Bright Organizer 21,1,33.88,33.88,2025-10-11
T004762,C00953,P025,Daily Lamp 25,2,90.49,180.98,2025-03-12
T004763,C00322,P022,Active Mat 22,2,80.01,160.02,2025-05-02
T004764,C00160,P008,Modern Serum 08,1,28.75,28.75,2025-08-19
T004765,C00275,P015,Calm Cream 15,1,31.43,31.43,2025-05-06
T004766,C00600,P007,Calm Cream 07,1,59.95,59.95,2025-01-18
T004767,C00936,P030,Active Mat 30,1,23.82,23.82,2025-01-22
T004768,C00200,P013,Bright Organizer 13,1,24.63,24.63,2025-02-07
T004769,C00281,P025,Daily Lamp 25,2,91.71,183.42,2025-10-16
T004770,C00578,P007,Calm Cream 07,1,60.1,60.1,2025-10-10
T004771,C00694,P023,Calm Cream 23,2,40.99,81.98,2025-09-02
T004772,C00753,P012,Essential Bag 12,2,16.64,33.28,2025-08-13
T004773,C00665,P007,Calm Cream 07,2,59.49,118.98,2025-10-05
T004774,C00430,P017,Daily Lamp 17,1,40.46,40.46,2025-05-26
T004775,C00379,P010,Pure Band 10,3,78.54,235.62,2025-07-09
T004776,C00218,P022,Active Mat 22,1,85.53,85.53,2025-07-28
T004777,C00621,P025,Daily Lamp 25,1,87.29,87.29,2025-10-03
T004778,C00500,P013,Bright Organizer 13,4,27.03,108.12,2025-03-12
T004779,C00695,P025,Daily Lamp 25,1,92.09,92.09,2025-05-15
T004780,C00410,P017,Daily Lamp 17,2,36.04,72.08,2025-05-06
T004781,C00912,P028,Essential Bag 28,1,72.84,72.84,2025-08-06
T004782,C00578,P014,Active Mat 14,3,38.7,116.1,2025-02-01
T004783,C00792,P019,Urban Bottle 19,1,27.13,27.13,2025-08-23
T004784,C00980,P010,Pure Band 10,1,79.42,79.42,2025-02-04
T004785,C00259,P010,Pure Band 10,1,79.58,79.58,2025-04-17
T004786,C00935,P004,Essential Bag 04,1,19.26,19.26,2025-03-25
T004787,C00244,P024,Modern Serum 24,2,71.49,142.98,2025-12-18
T004788,C00759,P018,Pure Band 18,1,77.23,77.23,2025-02-07
T004789,C00116,P001,Daily Lamp 01,1,94.55,94.55,2025-03-17
T004790,C00942,P013,Bright Organizer 13,2,23.81,47.62,2025-03-30
T004791,C00524,P007,Calm Cream 07,1,55.33,55.33,2025-03-16
T004792,C00324,P009,Daily Lamp 09,1,21.99,21.99,2025-01-28
T004793,C00809,P005,Bright Organizer 05,1,83.5,83.5,2025-08-16
T004794,C00163,P022,Active Mat 22,1,81.75,81.75,2025-03-19
T004795,C00172,P013,Bright Organizer 13,1,26.81,26.81,2025-02-10
T004796,C00721,P013,Bright Organizer 13,1,27.28,27.28,2025-08-01
T004797,C00503,P012,Essential Bag 12,2,16.84,33.68,2025-05-19
T004798,C00663,P013,Bright Organizer 13,2,26.79,53.58,2025-01-10
T004799,C00264,P028,Essential Bag 28,4,83.58,334.32,2025-11-18
T004800,C00564,P014,Active Mat 14,1,41.61,41.61,2025-08-20
T004801,C00015,P014,Active Mat 14,2,38.13,76.26,2025-05-14
T004802,C00491,P014,Active Mat 14,2,40.46,80.92,2025-06-12
T004803,C00927,P019,Urban Bottle 19,1,30.47,30.47,2025-03-14
T004804,C00314,P005,Bright Organizer 05,1,78.99,78.99,2025-10-07
T004805,C00916,P012,Essential Bag 12,2,16.09,32.18,2025-03-17
T004806,C00123,P013,Bright Organizer 13,1,26.8,26.8,2025-05-12
T004807,C00529,P029,Bright Organizer 29,1,93.09,93.09,2025-11-27
T004808,C00528,P001,Daily Lamp 01,1,94.26,94.26,2025-10-05
T004809,C00388,P009,Daily Lamp 09,1,19.95,19.95,2025-07-25
T004810,C00066,P005,Bright Organizer 05,1,84.18,84.18,2025-11-22
T004811,C00780,P024,Modern Serum 24,1,68.91,68.91,2025-03-31
T004812,C00689,P021,Bright Organizer 21,1,33.37,33.37,2025-07-11
T004813,C00619,P003,Urban Bottle 03,1,39.28,39.28,2025-10-23
T004814,C00451,P001,Daily Lamp 01,2,98.07,196.14,2025-09-25
T004815,C00410,P015,Calm Cream 15,2,31.58,63.16,2025-12-17
T004816,C00665,P003,Urban Bottle 03,3,40.67,122.01,2025-08-28
T004817,C00232,P007,Calm Cream 07,4,59.35,237.4,2025-05-26
T004818,C00389,P014,Active Mat 14,1,37.42,37.42,2025-11-02
T004819,C00055,P010,Pure Band 10,1,82.99,82.99,2025-12-09
T004820,C00053,P021,Bright Organizer 21,1,34.43,34.43,2025-01-01
T004821,C00029,P023,Calm Cream 23,1,45.19,45.19,2025-07-05
T004822,C00579,P015,Calm Cream 15,1,27.87,27.87,2025-05-28
T004823,C00633,P005,Bright Organizer 05,1,71.58,71.58,2025-12-16
T004824,C00374,P028,Essential Bag 28,2,82.75,165.5,2025-08-29
T004825,C00710,P020,Essential Bag 20,2,56.16,112.32,2025-12-12
T004826,C00433,P010,Pure Band 10,2,70.4,140.8,2025-11-03
T004827,C00852,P024,Modern Serum 24,1,69.66,69.66,2025-05-11
T004828,C00782,P023,Calm Cream 23,1,46.24,46.24,2025-11-12
T004829,C00292,P004,Essential Bag 04,2,19.07,38.14,2025-07-27
T004830,C00872,P011,Urban Bottle 11,2,32.57,65.14,2025-12-15
T004831,C00786,P007,Calm Cream 07,1,61.16,61.16,2025-11-10
T004832,C00790,P024,Modern Serum 24,1,69.31,69.31,2025-10-21
T004833,C00923,P012,Essential Bag 12,3,15.36,46.08,2025-12-13
T004834,C00786,P003,Urban Bottle 03,2,41.37,82.74,2025-09-12
T004835,C00534,P009,Daily Lamp 09,2,21.44,42.88,2025-07-05
T004836,C00603,P019,Urban Bottle 19,1,30.24,30.24,2025-05-20
T004837,C00516,P012,Essential Bag 12,1,16.65,16.65,2025-06-22
T004838,C00272,P010,Pure Band 10,1,79.41,79.41,2025-05-11
T004839,C00265,P012,Essential Bag 12,1,16.7,16.7,2025-04-04
T004840,C00112,P003,Urban Bottle 03,1,38.51,38.51,2025-10-30
T004841,C00531,P012,Essential Bag 12,2,17.19,34.38,2025-12-25
T004842,C00694,P013,Bright Organizer 13,1,27.55,27.55,2025-07-30
T004843,C00611,P007,Calm Cream 07,1,59.65,59.65,2025-06-14
T004844,C00121,P016,Modern Serum 16,1,38.45,38.45,2025-07-30
T004845,C00204,P020,Essential Bag 20,1,50.04,50.04,2025-12-22
T004846,C00906,P005,Bright Organizer 05,1,82.78,82.78,2025-01-21
T004847,C00992,P029,Bright Organizer 29,2,91.73,183.46,2025-11-12
T004848,C00304,P017,Daily Lamp 17,1,42.55,42.55,2025-06-19
T004849,C00944,P025,Daily Lamp 25,2,86.69,173.38,2025-09-05
T004850,C00875,P024,Modern Serum 24,1,58.78,58.78,2025-02-02
T004851,C00287,P014,Active Mat 14,1,41.31,41.31,2025-10-04
T004852,C00982,P003,Urban Bottle 03,2,37.16,74.32,2025-08-22
T004853,C00083,P008,Modern Serum 08,1,27.78,27.78,2025-04-03
T004854,C00829,P008,Modern Serum 08,2,28.67,57.34,2025-01-25
T004855,C00457,P027,Urban Bottle 27,2,58.65,117.3,2025-08-05
T004856,C00634,P014,Active Mat 14,4,42.44,169.76,2025-11-29
T004857,C00301,P008,Modern Serum 08,1,25.44,25.44,2025-06-19
T004858,C00242,P008,Modern Serum 08,1,28.73,28.73,2025-02-05
T004859,C00709,P030,Active Mat 30,1,21.17,21.17,2025-10-25
T004860,C00986,P018,Pure Band 18,1,76.75,76.75,2025-06-18
T004861,C00716,P018,Pure Band 18,1,69.19,69.19,2025-02-02
T004862,C00114,P005,Bright Organizer 05,1,70.81,70.81,2025-01-14
T004863,C00491,P019,Urban Bottle 19,1,28.2,28.2,2025-05-31
T004864,C00944,P027,Urban Bottle 27,4,59.17,236.68,2025-03-02
T004865,C00723,P004,Essential Bag 04,3,16.96,50.88,2025-03-11
T004866,C00029,P020,Essential Bag 20,1,54.8,54.8,2025-08-27
T004867,C00992,P007,Calm Cream 07,1,57.99,57.99,2025-06-11
T004868,C00946,P009,Daily Lamp 09,1,22.32,22.32,2025-11-22
T004869,C00181,P025,Daily Lamp 25,3,90.75,272.25,2025-12-12
T004870,C00550,P013,Bright Organizer 13,2,27.01,54.02,2025-02-04
T004871,C00429,P006,Active Mat 06,1,19.66,19.66,2025-06-30
T004872,C00215,P017,Daily Lamp 17,1,41.67,41.67,2025-02-09
T004873,C00553,P024,Modern Serum 24,1,68.92,68.92,2025-09-07
T004874,C00904,P009,Daily Lamp 09,1,22.33,22.33,2025-12-23
T004875,C00238,P011,Urban Bottle 11,1,33.49,33.49,2025-07-12
T004876,C00170,P019,Urban Bottle 19,1,30.03,30.03,2025-01-15
T004877,C00961,P005,Bright Organizer 05,1,79.15,79.15,2025-02-08
T004878,C00043,P028,Essential Bag 28,1,69.68,69.68,2025-10-27
T004879,C00945,P023,Calm Cream 23,1,46.16,46.16,2025-10-29
T004880,C00710,P026,Pure Band 26,4,94.58,378.32,2025-03-22
T004881,C00046,P007,Calm Cream 07,1,52.36,52.36,2025-03-20
T004882,C00554,P017,Daily Lamp 17,2,43.51,87.02,2025-11-12
T004883,C00215,P023,Calm Cream 23,3,45.26,135.78,2025-03-27
T004884,C00536,P013,Bright Organizer 13,1,26.04,26.04,2025-07-15
T004885,C00559,P012,Essential Bag 12,1,17.04,17.04,2025-09-04
T004886,C00191,P014,Active Mat 14,1,39.32,39.32,2025-06-23
T004887,C00154,P001,Daily Lamp 01,4,96.05,384.2,2025-05-05
T004888,C00449,P029,Bright Organizer 29,3,88.5,265.5,2025-05-18
T004889,C00234,P025,Daily Lamp 25,1,94.04,94.04,2025-10-02
T004890,C00722,P011,Urban Bottle 11,1,34.45,34.45,2025-11-22
T004891,C00133,P026,Pure Band 26,2,99.51,199.02,2025-11-29
T004892,C00058,P008,Modern Serum 08,1,28.48,28.48,2025-01-19
T004893,C00224,P002,Pure Band 02,1,28.3,28.3,2025-08-29
T004894,C00845,P004,Essential Bag 04,1,18.9,18.9,2025-12-09
T004895,C00320,P022,Active Mat 22,2,86.83,173.66,2025-01-12
T004896,C00340,P010,Pure Band 10,1,80.19,80.19,2025-03-20
T004897,C00701,P007,Calm Cream 07,1,61.39,61.39,2025-12-25
T004898,C00665,P002,Pure Band 02,1,28.53,28.53,2025-08-23
T004899,C00875,P029,Bright Organizer 29,1,91.61,91.61,2025-10-03
T004900,C00410,P027,Urban Bottle 27,1,58.96,58.96,2025-05-27
T004901,C00390,P019,Urban Bottle 19,1,25.46,25.46,2025-06-25
T004902,C00765,P021,Bright Organizer 21,1,33.44,33.44,2025-05-16
T004903,C00639,P026,Pure Band 26,3,96.43,289.29,2025-04-02
T004904,C00361,P016,Modern Serum 16,3,39.53,118.59,2025-06-19
T004905,C00913,P005,Bright Organizer 05,1,83.06,83.06,2025-08-05
T004906,C00694,P026,Pure Band 26,3,95.99,287.97,2025-10-31
T004907,C00025,P020,Essential Bag 20,1,54.7,54.7,2025-07-31
T004908,C00231,P026,Pure Band 26,1,97.9,97.9,2025-01-25
T004909,C00739,P029,Bright Organizer 29,1,80.27,80.27,2025-05-04
T004910,C00230,P007,Calm Cream 07,1,59.33,59.33,2025-10-06
T004911,C00794,P030,Active Mat 30,1,23.18,23.18,2025-10-08
T004912,C00839,P007,Calm Cream 07,1,52.49,52.49,2025-07-07
T004913,C00470,P001,Daily Lamp 01,1,95.2,95.2,2025-07-26
T004914,C00073,P030,Active Mat 30,3,23.78,71.34,2025-08-24
T004915,C00377,P014,Active Mat 14,3,41.38,124.14,2025-11-14
T004916,C00349,P017,Daily Lamp 17,1,42.21,42.21,2025-09-11
T004917,C00332,P027,Urban Bottle 27,1,57.45,57.45,2025-06-25
T004918,C00647,P003,Urban Bottle 03,1,42.24,42.24,2025-12-30
T004919,C00920,P003,Urban Bottle 03,1,40.0,40.0,2025-05-27
T004920,C00135,P023,Calm Cream 23,1,45.9,45.9,2025-06-10
T004921,C00966,P014,Active Mat 14,2,41.68,83.36,2025-02-01
T004922,C00794,P024,Modern Serum 24,1,70.38,70.38,2025-03-25
T004923,C00645,P022,Active Mat 22,1,78.37,78.37,2025-11-09
T004924,C00728,P009,Daily Lamp 09,1,20.27,20.27,2025-06-01
T004925,C00139,P015,Calm Cream 15,1,31.89,31.89,2025-12-07
T004926,C00027,P016,Modern Serum 16,2,40.99,81.98,2025-04-14
T004927,C00843,P023,Calm Cream 23,1,45.74,45.74,2025-04-07
T004928,C00805,P005,Bright Organizer 05,4,74.6,298.4,2025-02-16
T004929,C00178,P018,Pure Band 18,4,77.51,310.04,2025-12-26
T004930,C00590,P007,Calm Cream 07,1,57.29,57.29,2025-01-12
T004931,C00371,P023,Calm Cream 23,1,45.94,45.94,2025-01-20
T004932,C00582,P002,Pure Band 02,1,25.35,25.35,2025-10-26
T004933,C00091,P004,Essential Bag 04,3,18.83,56.49,2025-05-10
T004934,C00417,P001,Daily Lamp 01,1,97.64,97.64,2025-06-04
T004935,C00209,P025,Daily Lamp 25,2,86.37,172.74,2025-02-28
T004936,C00728,P011,Urban Bottle 11,1,38.62,38.62,2025-09-15
T004937,C00443,P022,Active Mat 22,2,87.22,174.44,2025-11-16
T004938,C00506,P007,Calm Cream 07,2,57.96,115.92,2025-04-06
T004939,C00792,P005,Bright Organizer 05,1,78.88,78.88,2025-01-14
T004940,C00230,P002,Pure Band 02,1,25.19,25.19,2025-02-12
T004941,C00633,P016,Modern Serum 16,1,40.57,40.57,2025-03-25
T004942,C00072,P018,Pure Band 18,1,77.68,77.68,2025-12-31
T004943,C00120,P026,Pure Band 26,1,96.56,96.56,2025-04-07
T004944,C00158,P002,Pure Band 02,1,28.63,28.63,2025-09-20
T004945,C00212,P003,Urban Bottle 03,3,41.54,124.62,2025-12-23
T004946,C00409,P015,Calm Cream 15,4,27.63,110.52,2025-11-17
T004947,C00071,P028,Essential Bag 28,1,74.31,74.31,2025-12-23
T004948,C00924,P017,Daily Lamp 17,1,38.74,38.74,2025-10-08
T004949,C00298,P002,Pure Band 02,2,27.76,55.52,2025-09-03
T004950,C00801,P005,Bright Organizer 05,2,69.94,139.88,2025-04-16
T004951,C00607,P011,Urban Bottle 11,1,37.29,37.29,2025-05-15
T004952,C00487,P024,Modern Serum 24,1,66.71,66.71,2025-09-23
T004953,C00770,P022,Active Mat 22,1,76.56,76.56,2025-06-27
T004954,C00078,P026,Pure Band 26,2,95.7,191.4,2025-04-26
T004955,C00679,P015,Calm Cream 15,2,29.27,58.54,2025-04-11
T004956,C00763,P030,Active Mat 30,1,23.22,23.22,2025-12-10
T004957,C01000,P026,Pure Band 26,1,98.44,98.44,2025-08-14
T004958,C00389,P026,Pure Band 26,1,100.46,100.46,2025-11-10
T004959,C00014,P011,Urban Bottle 11,1,38.29,38.29,2025-01-12
T004960,C00407,P021,Bright Organizer 21,1,33.01,33.01,2025-07-23
T004961,C00224,P022,Active Mat 22,1,85.77,85.77,2025-05-07
T004962,C00536,P025,Daily Lamp 25,2,92.85,185.7,2025-06-12
T004963,C00281,P020,Essential Bag 20,1,55.01,55.01,2025-02-03
T004964,C00221,P026,Pure Band 26,2,97.66,195.32,2025-06-02
T004965,C00301,P009,Daily Lamp 09,2,20.97,41.94,2025-09-09
T004966,C00897,P020,Essential Bag 20,1,57.38,57.38,2025-11-16
T004967,C00505,P006,Active Mat 06,1,19.49,19.49,2025-10-23
T004968,C00145,P021,Bright Organizer 21,1,34.49,34.49,2025-12-21
T004969,C00892,P004,Essential Bag 04,1,19.18,19.18,2025-06-11
T004970,C00801,P001,Daily Lamp 01,1,98.02,98.02,2025-08-04
T004971,C00439,P015,Calm Cream 15,1,31.55,31.55,2025-05-01
T004972,C00406,P027,Urban Bottle 27,2,59.26,118.52,2025-04-11
T004973,C00018,P001,Daily Lamp 01,1,97.13,97.13,2025-09-30
T004974,C00319,P013,Bright Organizer 13,2,27.15,54.3,2025-09-23
T004975,C00967,P022,Active Mat 22,1,86.97,86.97,2025-09-03
T004976,C00040,P012,Essential Bag 12,1,17.05,17.05,2025-03-08
T004977,C00453,P015,Calm Cream 15,1,31.86,31.86,2025-10-22
T004978,C00526,P003,Urban Bottle 03,2,41.6,83.2,2025-01-03
T004979,C00450,P005,Bright Organizer 05,1,82.4,82.4,2025-07-09
T004980,C00914,P002,Pure Band 02,1,27.39,27.39,2025-07-14
T004981,C00940,P001,Daily Lamp 01,1,94.78,94.78,2025-07-17
T004982,C00171,P012,Essential Bag 12,2,16.25,32.5,2025-11-08
T004983,C00646,P008,Modern Serum 08,4,25.46,101.84,2025-12-30
T004984,C00513,P029,Bright Organizer 29,1,87.16,87.16,2025-07-23
T004985,C00512,P014,Active Mat 14,4,38.02,152.08,2025-04-29
T004986,C00280,P019,Urban Bottle 19,1,26.46,26.46,2025-12-13
T004987,C00691,P013,Bright Organizer 13,1,27.43,27.43,2025-07-01
T004988,C00095,P018,Pure Band 18,1,64.28,64.28,2025-02-14
T004989,C00980,P007,Calm Cream 07,1,55.96,55.96,2025-03-18
T004990,C00704,P004,Essential Bag 04,1,17.51,17.51,2025-05-17
T004991,C00762,P027,Urban Bottle 27,1,55.21,55.21,2025-08-16
T004992,C00674,P024,Modern Serum 24,1,70.41,70.41,2025-07-08
T004993,C00462,P001,Daily Lamp 01,2,96.83,193.66,2025-11-20
T004994,C00588,P003,Urban Bottle 03,1,36.88,36.88,2025-11-06
T004995,C00072,P006,Active Mat 06,2,20.28,40.56,2025-02-28
T004996,C00247,P008,Modern Serum 08,1,28.03,28.03,2025-01-10
T004997,C00833,P014,Active Mat 14,1,41.52,41.52,2025-08-31
T004998,C00339,P022,Active Mat 22,1,76.64,76.64,2025-10-20
T004999,C00609,P029,Bright Organizer 29,1,89.37,89.37,2025-04-03
T005000,C00338,P009,Daily Lamp 09,2,18.98,37.96,2025-10-22
T005001,C00863,P022,Active Mat 22,3,76.28,228.84,2025-09-01
T005002,C00173,P016,Modern Serum 16,3,41.1,123.3,2025-06-25
T005003,C00664,P030,Active Mat 30,1,23.88,23.88,2025-02-04
T005004,C00714,P023,Calm Cream 23,1,45.61,45.61,2025-05-26
T005005,C00729,P006,Active Mat 06,1,20.9,20.9,2025-07-29
T005006,C00621,P015,Calm Cream 15,1,27.38,27.38,2025-09-21
T005007,C00093,P014,Active Mat 14,1,34.24,34.24,2025-01-28
T005008,C00730,P019,Urban Bottle 19,1,30.58,30.58,2025-12-16
T005009,C00756,P023,Calm Cream 23,1,46.59,46.59,2025-02-08
T005010,C00309,P017,Daily Lamp 17,1,37.99,37.99,2025-10-17
T005011,C00723,P027,Urban Bottle 27,2,56.48,112.96,2025-11-17
T005012,C00793,P005,Bright Organizer 05,4,79.22,316.88,2025-06-29
T005013,C00219,P015,Calm Cream 15,1,30.87,30.87,2025-11-24
T005014,C00675,P015,Calm Cream 15,4,31.14,124.56,2025-07-27
T005015,C00425,P027,Urban Bottle 27,1,59.43,59.43,2025-03-12
T005016,C00099,P026,Pure Band 26,1,98.78,98.78,2025-08-30
T005017,C00856,P016,Modern Serum 16,4,39.87,159.48,2025-02-03
T005018,C00810,P018,Pure Band 18,1,71.96,71.96,2025-09-25
T005019,C00124,P004,Essential Bag 04,1,19.77,19.77,2025-10-23
T005020,C00261,P012,Essential Bag 12,2,14.49,28.98,2025-05-12
T005021,C00247,P002,Pure Band 02,1,27.88,27.88,2025-09-16
T005022,C00895,P028,Essential Bag 28,1,78.1,78.1,2025-06-04
T005023,C00940,P017,Daily Lamp 17,1,42.84,42.84,2025-09-22
T005024,C00509,P030,Active Mat 30,1,20.09,20.09,2025-05-04
T005025,C00470,P001,Daily Lamp 01,1,95.69,95.69,2025-09-11
T005026,C00349,P007,Calm Cream 07,1,58.01,58.01,2025-03-17
T005027,C00745,P024,Modern Serum 24,2,70.25,140.5,2025-11-29
T005028,C00416,P015,Calm Cream 15,4,31.25,125.0,2025-03-26
T005029,C00422,P023,Calm Cream 23,1,46.35,46.35,2025-07-27
T005030,C00563,P030,Active Mat 30,2,23.46,46.92,2025-04-15
T005031,C00420,P010,Pure Band 10,2,79.21,158.42,2025-02-02
